3439	3609902	32	19
3440	3610169	111	106
3441	3611081	258	197
3442	3613184	4	4
3443	3613224	5	5
3444	3613271	11	10
3445	3613365	17	12
3446	3613510	50	41
3447	3613916	24	20
3448	3614108	3	2
3449	3614136	17	14
3450	3614284	76	61
3451	3614923	3	3
3452	3614951	1	1
3453	3614964	15	11
3454	3615094	23	17
3455	3615292	35	18
3456	3615594	28	25
3457	3615834	6	4
3458	3615887	2	2
3459	3615909	4	2
3460	3615947	6	2
3461	3616005	2	2
3462	3616027	4	3
3463	3616065	2	2
3464	3616085	2	2
3465	3616106	3	3
3466	3616137	11	7
3467	3616232	3	3
3468	3616263	63	60
3469	3616803	2	2
3470	3616825	43	41
3471	3617185	80	61
3472	3617856	8	8
3473	3617927	1	1
3474	3617940	27	21
3475	3618172	7	5
3476	3618233	49	47
3477	3618633	38	34
3478	3618942	249	184
3479	3621002	22	17
3480	3621188	15	12
3481	3621318	13	10
3482	3621429	56	32
3483	3621900	158	114
3484	3623207	13	13
3485	3623320	4	4
3486	3623357	1	1
3487	3623370	13	13
3488	3623484	55	49
3489	3623928	135	120
3490	3625047	5	4
3491	3625093	1	1
3492	3625106	2	2
3493	3625127	192	160
3494	3626711	21	18
3495	3626890	1	1
3496	3626903	2	2
3497	3626923	39	24
3498	3627235	9	8
3499	3627312	1	1
3500	3627325	1	1
3501	3627338	4	3
3502	3627373	1	1
3503	3627386	124	107
3504	3628402	12	11
3505	3628504	10	10
3506	3628592	1	1
3507	3628605	4	4
3508	3628643	35	22
3509	3628941	6	6
3510	3628996	45	41
3511	3629374	128	113
3512	3630449	10	10
3513	3630534	4	4
3514	3630572	1	1
3515	3630585	4	4
3516	3630624	77	71
3517	3631271	67	56
3518	3631817	9	8
3519	3631897	13	13
3520	3632007	95	69
3521	3632795	27	25
3522	3633017	21	19
3523	3633196	14	14
3524	3633311	33	18
3525	3633572	198	82
3526	3635204	10	7
3527	3635284	164	56
3528	3636668	102	87
3529	3637501	18	12
3530	3637651	44	22
3531	3638003	84	56
3532	3638679	17	17
3533	3638825	4	3
3534	3638863	1	1
3535	3638875	117	82
3536	3639847	30	18
3537	3640102	14	12
3538	3640223	168	102
3539	3641589	86	70
3540	3642295	2	2
3541	3642316	1	1
3542	3642328	54	30
3543	3642787	153	75
3544	3644049	125	114
3545	3645089	3	3
3546	3645118	19	10
3547	3645276	64	50
3548	3645801	41	40
3549	3646145	19	19
3550	3646309	6	6
3551	3646362	7	7
3552	3646424	1	1
3553	3646437	100	92
3554	3647251	2	1
3555	3647271	3	3
3556	3647301	39	31
3557	3647608	3	2
3558	3647637	28	26
3559	3647873	3	3
3560	3647901	28	27
3561	3648143	31	30
3562	3648400	1	1
3563	3648413	2	2
3564	3648435	4	4
3565	3648472	1	1
3566	3648485	20	20
3567	3648654	2	2
3568	3648675	166	98
3569	3650062	47	43
3570	3650459	14	11
3571	3650581	22	10
3572	3650763	87	38
3573	3651459	5	2
3574	3651507	5	2
3575	3651555	96	63
3576	3652352	79	73
3577	3653011	3	2
3578	3653040	91	76
3579	3653789	21	19
3580	3653969	106	99
3581	3654861	34	27
3582	3655154	239	166
3583	3657101	4	4
3584	3657136	228	153
3585	3659036	6	6
3586	3659087	3	3
3587	3659117	54	49
3588	3659569	12	12
3589	3659674	1	1
3590	3659687	33	27
3591	3659968	19	11
3592	3660125	24	14
3593	3660319	4	4
3594	3660357	164	141
3595	3661726	148	124
3596	3662933	13	10
3597	3663044	35	33
3598	3663340	127	115
3599	3664408	53	46
3600	3664850	131	118
3601	3665939	49	44
3602	3666356	6	2
3603	3666406	5	4
3604	3666450	25	18
3605	3666659	10	2
3606	3666737	89	81
3607	3667477	87	81
3608	3668190	53	37
3609	3668637	60	58
3610	3669138	8	8
3611	3669207	81	71
3612	3669869	2	2
3613	3669890	70	59
3614	3670479	74	59
3615	3671083	1	1
3616	3671095	4	4
3617	3671127	1	1
3618	3671139	39	37
3619	3671459	47	38
3620	3671854	2	2
3621	3671874	142	99
3622	3673027	1	1
3623	3673039	9	8
3624	3673120	12	9
3625	3673221	4	3
3626	3673257	12	12
3627	3673362	16	7
3628	3673500	5	5
3629	3673546	8	7
3630	3673613	8	8
3631	3673683	242	192
3632	3675705	10	4
3633	3675787	2	2
3634	3675809	4	3
3635	3675845	50	40
3636	3676244	178	129
3637	3677722	8	8
3638	3677793	7	7
3639	3677856	3	2
3640	3677885	185	153
3641	3679431	32	27
3642	3679700	12	12
3643	3679803	76	64
3644	3680421	3	3
3645	3680448	15	13
3646	3680574	2	2
3647	3680593	4	4
3648	3680628	11	11
3649	3680725	54	34
3650	3681176	196	170
3651	3682804	39	33
3652	3683120	132	50
3653	3684191	44	38
3654	3684555	4	4
3655	3684591	5	5
3656	3684635	25	22
3657	3684835	8	7
3658	3684906	44	41
3659	3685267	8	8
3660	3685336	20	18
3661	3685493	31	29
3662	3685757	22	21
3663	3685941	6	6
3664	3685992	5	5
3665	3686037	26	16
3666	3686244	13	13
3667	3686353	113	64
3668	3687334	10	4
3669	3687424	144	102
3670	3688602	8	7
3671	3688671	1	1
3672	3688683	68	34
3673	3689265	47	44
3674	3689654	234	170
3675	3691590	49	44
3676	3691996	92	63
3677	3692777	9	9
3678	3692855	3	3
3679	3692880	10	8
3680	3692960	2	2
3681	3692981	1	1
3682	3692994	149	56
3683	3694180	188	93
3684	3695721	8	6
3685	3695794	18	11
3686	3695951	15	14
3687	3696076	2	2
3688	3696098	9	7
3689	3696173	1	1
3690	3696186	22	20
3691	3696376	112	58
3692	3697273	12	8
3693	3697375	86	73
3694	3698088	38	36
3695	3698401	41	28
3696	3698717	48	23
3697	3699084	25	23
3698	3699298	16	13
3699	3699434	100	67
3700	3700270	5	5
3701	3700312	14	5
3702	3700424	224	184
3703	3702306	8	8
3704	3702372	13	11
3705	3702479	16	16
3706	3702617	189	83
3707	3704169	18	10
3708	3704325	20	17
3709	3704493	1	1
3710	3704506	75	73
3711	3705136	73	67
3712	3705724	112	46
3713	3706673	69	42
3714	3707238	16	15
3715	3707368	7	7
3716	3707429	48	34
3717	3707818	40	40
3718	3708152	52	40
3719	3708593	17	11
3720	3708736	24	13
3721	3708943	357	294
3722	3711903	28	12
3723	3712135	88	34
3724	3712833	2	2
3725	3712854	5	5
3726	3712899	21	21
3727	3713074	28	24
3728	3713308	2	2
3729	3713328	1	1
3730	3713341	49	45
3731	3713747	1	1
3732	3713760	27	23
3733	3713994	155	148
3734	3715229	20	15
3735	3715397	47	46
3736	3715794	2	1
3737	3715814	8	8
3738	3715884	217	115
3739	3717668	6	6
3740	3717724	42	24
3741	3718079	1	1
3742	3718092	38	31
3743	3718417	145	76
3744	3719603	36	18
3745	3719896	35	27
3746	3720190	103	50
3747	3721052	46	35
3748	3721439	124	39
3749	3722487	161	131
3750	3723823	7	6
3751	3723887	13	10
3752	3723998	11	8
3753	3724095	17	13
3754	3724239	24	17
3755	3724437	198	72
3756	3726050	181	141
3757	3727558	1	1
3758	3727571	79	75
3759	3728224	194	106
3760	3729815	102	86
3761	3730631	371	192
3762	3733685	2	2
3763	3733704	95	27
3764	3734458	17	17
3765	3734600	37	35
3766	3734904	59	53
3767	3735398	87	82
3768	3736108	9	5
3769	3736176	29	25
3770	3736412	7	5
3771	3736466	71	68
3772	3737060	86	67
3773	3737750	62	22
3774	3738240	70	60
3775	3738818	26	13
3776	3739038	35	35
3777	3739334	128	98
3778	3740408	11	10
3779	3740506	11	11
3780	3740602	41	34
3781	3740947	2	2
3782	3740967	55	44
3783	3741422	1	1
3784	3741434	11	7
3785	3741528	7	7
3786	3741589	37	34
3787	3741901	8	5
3788	3741970	17	17
3789	3742109	54	48
3790	3742557	11	9
3791	3742655	21	9
3792	3742831	129	118
3793	3743909	32	20
3794	3744168	47	36
3795	3744564	111	81
3796	3745512	26	16
3797	3745725	5	4
3798	3745773	3	1
3799	3745800	1	1
3800	3745813	26	25
3801	3746022	75	67
3802	3746634	32	15
3803	3746884	70	60
3804	3747481	11	8
3805	3747576	1	1
3806	3747589	1	1
3807	3747602	6	6
3808	3747658	20	19
3809	3747836	79	35
3810	3748494	85	35
3811	3749207	28	24
3812	3749446	12	12
3813	3749543	5	5
3814	3749589	42	26
3815	3749935	144	102
3816	3751151	1	1
3817	3751164	90	61
3818	3751894	234	156
3819	3753825	115	106
3820	3754783	99	37
3821	3755591	99	33
3822	3756423	19	14
3823	3756590	14	13
3824	3756714	6	4
3825	3756770	6	4
3826	3756821	9	8
3827	3756893	28	8
3828	3757123	1	1
3829	3757136	10	10
3830	3757223	32	29
3831	3757499	85	66
3832	3758204	2	1
3833	3758222	37	26
3834	3758532	7	7
3835	3758597	1	1
3836	3758609	1	1
3837	3758621	5	5
3838	3758666	4	4
3839	3758704	84	67
3840	3759409	152	82
3841	3760665	45	15
3842	3761045	45	29
3843	3761408	8	8
3844	3761472	6	5
3845	3761526	23	19
3846	3761717	6	6
3847	3761771	51	40
3848	3762193	37	27
3849	3762495	99	63
3850	3763303	17	9
3851	3763427	70	42
3852	3763995	40	15
3853	3764293	39	37
3854	3764617	2	2
3855	3764638	5	5
3856	3764685	67	60
3857	3765246	3	3
3858	3765275	396	292
3859	3768502	7	5
3860	3768567	6	6
3861	3768623	37	35
3862	3768937	59	49
3863	3769430	10	8
3864	3769510	28	26
3865	3769749	21	16
3866	3769926	65	30
3867	3770472	32	22
3868	3770740	5	3
3869	3770780	37	36
3870	3771085	45	28
3871	3771465	26	25
3872	3771681	26	22
3873	3771895	11	1
3874	3771974	1	1
3875	3771986	33	30
3876	3772269	1	1
3877	3772281	28	26
3878	3772507	27	25
3879	3772736	129	108
3880	3773796	89	44
3881	3774517	168	99
3882	3775927	124	101
3883	3776958	3	3
3884	3776988	128	121
3885	3778045	47	36
3886	3778427	28	28
3887	3778657	2	1
3888	3778676	7	6
3889	3778739	12	9
3890	3778843	18	16
3891	3778995	1	1
3892	3779008	10	9
3893	3779097	30	27
3894	3779343	8	7
3895	3779414	19	15
3896	3779570	69	57
3897	3780145	18	15
3898	3780296	2	2
3899	3780317	179	81
3900	3781821	3	3
3901	3781850	12	11
3902	3781957	5	5
3903	3782003	4	3
3904	3782042	1	1
3905	3782055	157	111
3906	3783343	1	1
3907	3783356	26	25
3908	3783572	87	49
3909	3784309	11	10
3910	3784406	2	2
3911	3784428	58	42
3912	3784915	1	1
3913	3784928	11	5
3914	3785016	9	9
3915	3785096	126	117
3916	3786151	87	80
3917	3786858	1	1
3918	3786871	44	41
3919	3787237	13	13
3920	3787353	109	74
3921	3788243	28	28
3922	3788476	7	6
3923	3788538	4	2
3924	3788572	187	151
3925	3790076	81	69
3926	3790750	22	17
3927	3790932	94	47
3928	3791698	129	98
3929	3792754	9	9
3930	3792831	30	26
3931	3793079	38	37
3932	3793393	18	17
3933	3793545	3	3
3934	3793574	28	25
3935	3793804	7	5
3936	3793862	5	4
3937	3793905	1	1
3938	3793917	25	15
3939	3794123	30	27
3940	3794373	23	20
3941	3794565	67	62
3942	3795100	69	54
3943	3795663	32	26
3944	3795922	37	30
3945	3796237	84	71
3946	3796929	57	50
3947	3797407	130	122
3948	3798494	21	21
3949	3798673	4	3
3950	3798709	1	1
3951	3798721	42	24
3952	3799075	94	88
3953	3799854	31	30
3954	3800114	4	3
3955	3800153	7	7
3956	3800214	19	19
3957	3800380	94	65
3958	3801161	53	45
3959	3801600	143	85
3960	3802767	227	176
3961	3804636	4	3
3962	3804672	4	2
3963	3804710	14	9
3964	3804822	117	79
3965	3805793	226	161
3966	3807677	123	88
3967	3808688	1	1
3968	3808701	16	16
3969	3808844	8	7
3970	3808919	63	60
3971	3809445	15	15
3972	3809573	89	49
3973	3810312	99	64
3974	3811133	21	7
3975	3811296	91	71
3976	3812060	50	38
3977	3812476	91	71
3978	3813230	4	4
3979	3813268	57	28
3980	3813734	12	11
3981	3813838	86	44
3982	3814538	2	2
3983	3814559	151	117
3984	3815777	8	2
3985	3815838	3	2
3986	3815864	148	76
3987	3817096	9	9
3988	3817169	87	51
3989	3817888	25	21
3990	3818093	24	21
3991	3818290	1	1
3992	3818302	1	1
3993	3818314	2	2
3994	3818335	16	15
3995	3818477	1	1
3996	3818489	13	10
3997	3818598	27	27
3998	3818826	28	26
3999	3819060	4	4
4000	3819098	20	20
4001	3819262	41	40
4002	3819603	32	28
4003	3819868	3	3
4004	3819895	46	42
4005	3820281	1	1
4006	3820293	77	68
4007	3820940	2	2
4008	3820961	59	57
4009	3821455	8	6
4010	3821520	2	1
4011	3821540	158	136
4012	3822869	63	42
4013	3823405	61	52
4014	3823923	103	92
4015	3824779	80	75
4016	3825456	21	16
4017	3825638	40	39
4018	3825978	31	31
4019	3826244	2	2
4020	3826265	5	5
4021	3826312	6	5
4022	3826367	100	43
4023	3827191	41	39
4024	3827536	22	21
4025	3827723	4	4
4026	3827761	7	7
4027	3827825	1	1
4028	3827838	13	8
4029	3827946	1	1
4030	3827959	33	29
4031	3828236	34	28
4032	3828529	3	1
4033	3828556	15	10
4034	3828687	9	9
4035	3828767	101	93
4036	3829606	5	5
4037	3829650	4	4
4038	3829688	48	45
4039	3830090	4	3
4040	3830127	25	23
4041	3830343	5	5
4042	3830389	38	25
4043	3830713	7	7
4044	3830777	67	63
4045	3831339	12	10
4046	3831445	40	32
4047	3831779	5	3
4048	3831822	40	30
4049	3832138	33	31
4050	3832418	24	18
4051	3832613	20	17
4052	3832785	6	5
4053	3832836	1	1
4054	3832848	110	90
4055	3833745	22	22
4056	3833932	36	29
4057	3834238	42	39
4058	3834583	32	28
4059	3834853	14	13
4060	3834972	7	6
4061	3835031	28	28
4062	3835270	35	26
4063	3835556	11	3
4064	3835641	102	83
4065	3836474	37	37
4066	3836777	65	50
4067	3837318	27	26
4068	3837548	19	13
4069	3837707	5	4
4070	3837755	3	2
4071	3837783	5	5
4072	3837831	4	1
4073	3837865	1	1
4074	3837878	2	1
4075	3837898	9	2
4076	3837974	3	1
4077	3838001	2	2
4078	3838022	27	25
4079	3838248	49	48
4080	3838669	5	5
4081	3838716	7	2
4082	3838771	10	5
4083	3838857	165	105
4084	3840214	100	86
4085	3841060	56	42
4086	3841525	15	14
4087	3841658	50	47
4088	3842079	1	1
4089	3842092	1	1
4090	3842105	35	30
4091	3842391	1	1
4092	3842404	52	45
4093	3842827	2	2
4094	3842849	22	19
4095	3843034	227	121
4096	3844861	36	34
4097	3845160	7	6
4098	3845223	26	22
4099	3845442	21	17
4100	3845618	49	37
4101	3846032	1	1
4102	3846043	99	82
4103	3846868	3	3
4104	3846898	5	5
4105	3846943	124	70
4106	3847960	7	7
4107	3848022	9	9
4108	3848102	29	23
4109	3848343	25	24
4110	3848554	89	44
4111	3849296	72	64
4112	3849893	35	28
4113	3850184	119	66
4114	3851159	65	43
4115	3851702	7	6
4116	3851764	4	1
4117	3851797	15	10
4118	3851925	182	121
4119	3853421	43	26
4120	3853782	4	4
4121	3853819	64	42
4122	3854357	16	15
4123	3854498	9	9
4124	3854574	92	72
4125	3855303	78	63
4126	3855940	10	9
4127	3856030	78	68
4128	3856680	19	15
4129	3856842	63	46
4130	3857355	27	5
4131	3857590	51	48
4132	3858016	110	83
4133	3858948	1	1
4134	3858961	4	4
4135	3858999	116	74
4136	3859981	12	12
4137	3860087	38	23
4138	3860395	34	32
4139	3860669	3	2
4140	3860698	110	98
4141	3861618	9	8
4142	3861699	1	1
4143	3861712	15	15
4144	3861837	1	1
4145	3861850	1	1
4146	3861863	175	103
4147	3863296	9	9
4148	3863368	2	1
4149	3863388	32	30
4150	3863664	53	36
4151	3864102	18	14
4152	3864252	70	61
4153	3864817	33	32
4154	3865097	187	74
4155	3866633	27	20
4156	3866859	1	1
4157	3866872	8	8
4158	3866943	8	7
4159	3867009	13	13
4160	3867123	45	26
4161	3867504	15	15
4162	3867633	48	39
4163	3868027	100	78
4164	3868853	59	56
4165	3869336	23	19
4166	3869531	4	3
4167	3869564	9	8
4168	3869636	33	24
4169	3869896	8	7
4170	3869966	26	11
4171	3870183	7	2
4172	3870238	4	3
4173	3870269	1	1
4174	3870281	71	52
4175	3870844	27	23
4176	3871070	47	37
4177	3871469	191	142
4178	3873050	1	1
4179	3873062	29	29
4180	3873304	75	65
4181	3873926	108	97
4182	3874820	24	24
4183	3875017	99	56
4184	3875822	1	1
4185	3875834	4	4
4186	3875869	1	1
4187	3875881	4	4
4188	3875919	41	24
4189	3876264	27	25
4190	3876498	12	9
4191	3876605	121	85
4192	3877620	54	52
4193	3878075	3	3
4194	3878106	39	31
4195	3878434	67	66
4196	3878990	45	36
4197	3879361	17	17
4198	3879503	3	3
4199	3879529	25	19
4200	3879740	13	13
4201	3879846	18	17
4202	3879997	21	21
4203	3880172	4	3
4204	3880208	51	34
4205	3880624	8	5
4206	3880691	32	21
4207	3880953	52	47
4208	3881381	17	12
4209	3881521	3	3
4210	3881550	145	127
4211	3882726	85	65
4212	3883422	297	142
4213	3885806	18	13
4214	3885957	103	53
4215	3886803	39	23
4216	3887127	10	7
4217	3887210	13	13
4218	3887321	7	7
4219	3887387	7	7
4220	3887453	18	16
4221	3887609	40	36
4222	3887934	53	50
4223	3888381	52	42
4224	3888801	181	145
4225	3890303	63	47
4226	3890822	11	11
4227	3890916	129	120
4228	3891997	6	6
4229	3892048	64	38
4230	3892566	326	171
4231	3895322	6	6
4232	3895373	50	49
4233	3895791	4	4
4234	3895829	7	5
4235	3895890	42	33
4236	3896239	118	84
4237	3897210	37	32
4238	3897527	67	45
4239	3898091	19	11
4240	3898256	40	39
4241	3898594	6	6
4242	3898650	22	20
4243	3898838	33	33
4244	3899122	5	5
4245	3899168	61	57
4246	3899678	221	172
4247	3901499	7	7
4248	3901564	81	53
4249	3902245	56	37
4250	3902711	4	3
4251	3902747	54	35
4252	3903195	105	93
4253	3904065	10	10
4254	3904151	11	9
4255	3904251	120	98
4256	3905249	3	3
4257	3905278	40	18
4258	3905604	24	19
4259	3905804	3	3
4260	3905832	34	28
4261	3906112	64	33
4262	3906644	53	49
4263	3907078	9	9
4264	3907154	73	60
4265	3907771	13	11
4266	3907882	73	51
4267	3908471	18	11
4268	3908618	63	37
4269	3909120	80	62
4270	3909790	12	9
4271	3909891	1	1
4272	3909903	3	2
4273	3909931	15	15
4274	3910061	53	36
4275	3910495	76	67
4276	3911129	4	4
4277	3911168	45	26
4278	3911543	4	3
4279	3911583	14	12
4280	3911699	7	7
4281	3911761	57	54
4282	3912235	50	46
4283	3912650	30	21
4284	3912912	15	14
4285	3913046	48	30
4286	3913460	25	23
4287	3913680	16	15
4288	3913813	24	24
4289	3914017	25	21
4290	3914218	4	4
4291	3914257	65	54
4292	3914785	1	1
4293	3914798	7	2
4294	3914854	13	11
4295	3914971	11	11
4296	3915067	85	63
4297	3915769	58	38
4298	3916261	6	6
4299	3916316	256	226
4300	3918422	14	14
4301	3918540	17	17
4302	3918682	94	68
4303	3919468	96	60
4304	3920267	20	14
4305	3920434	33	31
4306	3920714	70	50
4307	3921299	140	93
4308	3922413	8	5
4309	3922486	7	3
4310	3922549	6	4
4311	3922601	176	76
4312	3924066	8	8
4313	3924140	16	12
4314	3924278	8	7
4315	3924350	12	5
4316	3924449	10	7
4317	3924537	68	38
4318	3925119	4	4
4319	3925155	97	71
4320	3925980	78	66
4321	3926643	6	6
4322	3926698	59	56
4323	3927177	1	1
4324	3927190	8	8
4325	3927261	11	9
4326	3927353	169	154
4327	3928756	20	20
4328	3928930	46	33
4329	3929301	72	54
4330	3929905	61	55
4331	3930423	10	10
4332	3930512	194	104
4333	3932134	65	54
4334	3932670	10	9
4335	3932752	23	21
4336	3932944	26	25
4337	3933160	80	43
4338	3933817	26	16
4339	3934032	7	7
4340	3934093	16	15
4341	3934225	1	1
4342	3934237	12	12
4343	3934343	6	6
4344	3934398	12	5
4345	3934497	9	9
4346	3934570	65	45
4347	3935103	1	1
4348	3935115	131	77
4349	3936183	35	25
4350	3936467	18	12
4351	3936607	1	1
4352	3936619	9	8
4353	3936692	137	103
4354	3937781	6	6
4355	3937837	4	3
4356	3937872	7	7
4357	3937931	7	7
4358	3937993	89	84
4359	3938749	52	44
4360	3939179	19	19
4361	3939347	195	157
4362	3940965	13	13
4363	3941079	24	21
4364	3941288	8	8
4365	3941360	43	37
4366	3941721	110	102
4367	3942652	6	5
4368	3942706	53	44
4369	3943134	114	93
4370	3944073	8	6
4371	3944144	135	79
4372	3945273	17	17
4373	3945418	41	20
4374	3945765	434	219
4375	3949373	14	14
4376	3949496	74	67
4377	3950108	4	2
4378	3950145	43	37
4379	3950509	6	5
4380	3950561	1	1
4381	3950574	29	27
4382	3950823	1	1
4383	3950836	16	9
4384	3950975	9	6
4385	3951054	5	5
4386	3951100	27	26
4387	3951328	4	4
4388	3951368	19	17
4389	3951533	71	67
4390	3952130	1	1
4391	3952143	42	18
4392	3952471	28	25
4393	3952704	20	13
4394	3952862	14	14
4395	3952982	4	1
4396	3953012	17	15
4397	3953155	279	162
4398	3955449	238	197
4399	3957442	5	5
4400	3957486	10	4
4401	3957567	10	5
4402	3957650	20	11
4403	3957819	23	12
4404	3958013	2	2
4405	3958033	62	47
4406	3958555	37	36
4407	3958867	29	15
4408	3959117	1	1
4409	3959129	3	1
4410	3959153	5	5
4411	3959199	2	1
4412	3959217	1	1
4413	3959229	4	4
4414	3959267	10	9
4415	3959350	3	3
4416	3959377	95	30
4417	3960147	78	50
4418	3960797	44	29
4419	3961177	163	114
4420	3962514	8	8
4421	3962582	52	33
4422	3963015	115	57
4423	3963985	6	5
4424	3964041	12	12
4425	3964141	131	123
4426	3965212	22	15
4427	3965385	14	14
4428	3965501	2	1
4429	3965519	7	5
4430	3965575	1	1
4431	3965587	119	79
4432	3966580	79	70
4433	3967241	29	27
4434	3967475	9	9
4435	3967554	230	141
4436	3969391	29	24
4437	3969611	117	88
4438	3970543	55	52
4439	3970997	24	21
4440	3971193	12	11
4441	3971301	2	1
4442	3971319	455	276
4443	3975059	2	2
4444	3975079	12	10
4445	3975184	7	4
4446	3975242	216	116
4447	3977040	2	2
4448	3977060	139	119
4449	3978212	12	12
4450	3978318	165	101
4451	3979673	33	19
4452	3979942	97	79
4453	3980726	185	166
4454	3982275	8	8
4455	3982339	170	94
4456	3983719	7	6
4457	3983781	1	1
4458	3983794	48	36
4459	3984187	104	35
4460	3985008	53	14
4461	3985425	84	77
4462	3986110	38	35
4463	3986428	84	74
4464	3987119	5	5
4465	3987165	101	87
4466	3987984	41	35
4467	3988314	1	1
4468	3988327	1	1
4469	3988340	1	1
4470	3988353	19	19
4471	3988513	2	2
4472	3988535	14	13
4473	3988655	29	14
4474	3988895	2	2
4475	3988916	92	70
4476	3989665	28	22
4477	3989905	92	52
4478	3990642	1	1
4479	3990655	49	48
4480	3991073	5	4
4481	3991119	3	3
4482	3991148	3	3
4483	3991176	2	1
4484	3991196	371	283
4485	3994253	13	11
4486	3994362	6	6
4487	3994416	16	11
4488	3994555	74	53
4489	3995134	130	73
4490	3996212	6	6
4491	3996268	30	22
4492	3996523	108	97
4493	3997406	62	56
4494	3997924	19	5
4495	3998079	3	1
4496	3998103	10	10
4497	3998190	21	7
4498	3998366	6	2
4499	3998412	2	2
4500	3998433	43	38
4501	3998790	62	33
4502	3999302	22	13
4503	3999490	20	19
4504	3999654	26	26
4505	3999872	1	1
4506	3999884	3	1
4507	3999909	12	9
4508	4000010	4	4
4509	4000048	24	17
4510	4000245	1	1
4511	4000257	40	36
4512	4000580	15	10
4513	4000708	2	2
4514	4000729	9	9
4515	4000809	7	7
4516	4000872	16	14
4517	4001009	7	5
4518	4001073	15	11
4519	4001197	30	27
4520	4001450	2	2
4521	4001472	56	53
4522	4001937	76	63
4523	4002587	9	9
4524	4002669	29	27
4525	4002915	4	4
4526	4002949	10	10
4527	4003029	15	12
4528	4003149	13	13
4529	4003256	62	31
4530	4003755	50	28
4531	4004161	5	3
4532	4004199	13	13
4533	4004311	60	47
4534	4004807	17	15
4535	4004955	139	50
4536	4006066	43	29
4537	4006402	28	25
4538	4006629	9	9
4539	4006702	3	3
4540	4006729	14	14
4541	4006847	42	29
4542	4007202	2	2
4543	4007221	26	25
4544	4007444	39	37
4545	4007770	267	203
4546	4010028	6	6
4547	4010085	41	34
4548	4010415	142	68
4549	4011565	45	41
4550	4011927	206	142
4551	4013624	18	16
4552	4013779	2	2
4553	4013800	3	3
4554	4013828	52	39
4555	4014259	3	3
4556	4014289	1	1
4557	4014302	9	8
4558	4014379	39	35
4559	4014703	72	67
4560	4015322	49	48
4561	4015737	43	41
4562	4016101	15	13
4563	4016231	29	21
4564	4016467	141	110
4565	4017615	45	42
4566	4017983	68	55
4567	4018551	75	70
4568	4019182	55	49
4569	4019641	2	1
4570	4019661	42	40
4571	4020016	6	5
4572	4020069	41	39
4573	4020421	41	40
4574	4020755	39	28
4575	4021067	134	61
4576	4022144	87	49
4577	4022863	12	9
4578	4022963	17	11
4579	4023106	25	19
4580	4023309	6	6
4581	4023361	174	149
4582	4024805	24	21
4583	4025007	28	27
4584	4025246	127	58
4585	4026308	2	2
4586	4026329	30	24
4587	4026581	18	10
4588	4026731	6	6
4589	4026785	4	4
4590	4026823	3	3
4591	4026853	10	4
4592	4026945	5	5
4593	4026991	2	2
4594	4027013	3	3
4595	4027042	32	30
4596	4027308	1	1
4597	4027321	1	1
4598	4027334	64	52
4599	4027850	12	12
4600	4027954	43	31
4601	4028316	41	8
4602	4028676	14	14
4603	4028798	39	18
4604	4029134	2	2
4605	4029156	42	37
4606	4029503	17	16
4607	4029648	23	14
4608	4029837	218	136
4609	4031624	15	10
4610	4031742	27	26
4611	4031975	63	35
4612	4032486	9	9
4613	4032567	19	19
4614	4032726	14	11
4615	4032849	1	1
4616	4032862	2	1
4617	4032882	2	1
4618	4032902	2	2
4619	4032923	1	1
4620	4032936	39	31
4621	4033252	70	62
4622	4033822	28	21
4623	4034054	9	8
4624	4034128	20	18
4625	4034292	139	44
4626	4035430	22	20
4627	4035614	43	40
4628	4035975	24	24
4629	4036179	5	5
4630	4036223	33	29
4631	4036482	46	17
4632	4036868	23	21
4633	4037054	9	9
4634	4037135	12	12
4635	4037239	14	13
4636	4037358	2	2
4637	4037379	1	1
4638	4037391	70	64
4639	4037970	74	65
4640	4038601	108	62
4641	4039513	38	28
4642	4039837	18	12
4643	4039980	28	20
4644	4040205	1	1
4645	4040217	2	1
4646	4040236	4	4
4647	4040273	3	1
4648	4040297	83	26
4649	4040964	26	26
4650	4041170	29	29
4651	4041415	251	209
4652	4043466	16	11
4653	4043606	3	2
4654	4043632	18	14
4655	4043781	20	17
4656	4043945	6	6
4657	4044000	69	36
4658	4044570	54	42
4659	4045013	79	60
4660	4045660	107	97
4661	4046536	112	106
4662	4047480	102	94
4663	4048306	40	22
4664	4048646	1	1
4665	4048659	22	15
4666	4048837	107	97
4667	4049731	10	8
4668	4049818	20	18
4669	4049987	99	91
4670	4050806	231	183
4671	4052661	52	42
4672	4053108	72	62
4673	4053726	101	90
4674	4054518	6	5
4675	4054571	22	12
4676	4054751	7	6
4677	4054811	2	2
4678	4054832	47	29
4679	4055210	4	1
4680	4055241	223	193
4681	4057108	18	18
4682	4057259	24	13
4683	4057456	39	34
4684	4057788	34	33
4685	4058071	1	1
4686	4058083	38	16
4687	4058396	22	19
4688	4058571	12	12
4689	4058673	1	1
4690	4058685	17	15
4691	4058823	12	9
4692	4058923	35	27
4693	4059225	21	17
4694	4059404	1	1
4695	4059416	11	11
4696	4059514	46	22
4697	4059886	55	45
4698	4060344	76	73
4699	4060981	65	60
4700	4061526	5	5
4701	4061570	61	53
4702	4062093	109	95
4703	4063001	4	4
4704	4063040	30	22
4705	4063304	116	88
4706	4064273	5	3
4707	4064322	44	27
4708	4064679	9	8
4709	4064756	23	20
4710	4064946	16	3
